filename,artist,description,genre_count,subset,image_path,genre_1,genre_2
alma-woodsey-thomas_untitled-floral-abstraction-1970.jpg,alma woodsey thomas,untitled-floral-abstraction-1970,2,train,./dataset/Abstract_Expressionism/alma-woodsey-thomas_untitled-floral-abstraction-1970.jpg,Abstract Expressionism,Abstract Expressionism
andy-warhol_oxidation-painting-1978-1.jpg,andy warhol,oxidation-painting-1978-1,2,train,./dataset/Abstract_Expressionism/andy-warhol_oxidation-painting-1978-1.jpg,Abstract Expressionism,Abstract Expressionism
andy-warhol_oxidation-painting-1978.jpg,andy warhol,oxidation-painting-1978,2,train,./dataset/Abstract_Expressionism/andy-warhol_oxidation-painting-1978.jpg,Abstract Expressionism,Abstract Expressionism
andy-warhol_rorschach-1984.jpg,andy warhol,rorschach-1984,2,train,./dataset/Abstract_Expressionism/andy-warhol_rorschach-1984.jpg,Abstract Expressionism,Abstract Expressionism
arshile-gorky_golden-brown-painting-1944.jpg,arshile gorky,golden-brown-painting-1944,2,train,./dataset/Abstract_Expressionism/arshile-gorky_golden-brown-painting-1944.jpg,Abstract Expressionism,Abstract Expressionism
arshile-gorky_hitler-invades-poland.jpg,arshile gorky,hitler-invades-poland,2,train,./dataset/Abstract_Expressionism/arshile-gorky_hitler-invades-poland.jpg,Abstract Expressionism,Abstract Expressionism
arshile-gorky_how-my-mother-s-embroidered-apron-unfolds-in-my-life.jpg,arshile gorky,how-my-mother-s-embroidered-apron-unfolds-in-my-life,2,train,./dataset/Abstract_Expressionism/arshile-gorky_how-my-mother-s-embroidered-apron-unfolds-in-my-life.jpg,Abstract Expressionism,Abstract Expressionism
arshile-gorky_one-year-the-milkweed.jpg,arshile gorky,one-year-the-milkweed,2,train,./dataset/Abstract_Expressionism/arshile-gorky_one-year-the-milkweed.jpg,Abstract Expressionism,Abstract Expressionism
arshile-gorky_the-leaf-of-the-artichoke-is-an-owl.jpg,arshile gorky,the-leaf-of-the-artichoke-is-an-owl,2,train,./dataset/Abstract_Expressionism/arshile-gorky_the-leaf-of-the-artichoke-is-an-owl.jpg,Abstract Expressionism,Abstract Expressionism
arshile-gorky_the-liver-is-the-cock-s-comb.jpg,arshile gorky,the-liver-is-the-cock-s-comb,2,train,./dataset/Abstract_Expressionism/arshile-gorky_the-liver-is-the-cock-s-comb.jpg,Abstract Expressionism,Abstract Expressionism
arshile-gorky_untitled-1948.jpg,arshile gorky,untitled-1948,2,train,./dataset/Abstract_Expressionism/arshile-gorky_untitled-1948.jpg,Abstract Expressionism,Abstract Expressionism
arshile-gorky_water-of-the-flowery-mill.jpg,arshile gorky,water-of-the-flowery-mill,2,train,./dataset/Abstract_Expressionism/arshile-gorky_water-of-the-flowery-mill.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-0001-1985.jpg,arthur pinajian,untitled-landscape-bellport-no-0001-1985,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-0001-1985.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-1137-1984.jpg,arthur pinajian,untitled-landscape-bellport-no-1137-1984,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-1137-1984.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-1168-1984.jpg,arthur pinajian,untitled-landscape-bellport-no-1168-1984,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-1168-1984.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-224-1989.jpg,arthur pinajian,untitled-landscape-bellport-no-224-1989,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-224-1989.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-243-1984.jpg,arthur pinajian,untitled-landscape-bellport-no-243-1984,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-243-1984.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-256-1990.jpg,arthur pinajian,untitled-landscape-bellport-no-256-1990,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-256-1990.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-257-1987.jpg,arthur pinajian,untitled-landscape-bellport-no-257-1987,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-257-1987.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-347-1982.jpg,arthur pinajian,untitled-landscape-bellport-no-347-1982,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-347-1982.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-bellport-no-942-1984.jpg,arthur pinajian,untitled-landscape-bellport-no-942-1984,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-942-1984.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-woodstock-no-3876-1960.jpg,arthur pinajian,untitled-landscape-woodstock-no-3876-1960,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-woodstock-no-3876-1960.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-woodstock-no-414-1964.jpg,arthur pinajian,untitled-landscape-woodstock-no-414-1964,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-woodstock-no-414-1964.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-woodstock-no-42-1970.jpg,arthur pinajian,untitled-landscape-woodstock-no-42-1970,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-woodstock-no-42-1970.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-woodstock-no-4398-1962.jpg,arthur pinajian,untitled-landscape-woodstock-no-4398-1962,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-woodstock-no-4398-1962.jpg,Abstract Expressionism,Abstract Expressionism
arthur-pinajian_untitled-landscape-woodstock-no-d153-1962.jpg,arthur pinajian,untitled-landscape-woodstock-no-d153-1962,2,train,./dataset/Abstract_Expressionism/arthur-pinajian_untitled-landscape-woodstock-no-d153-1962.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_77r-84-1984.jpg,atsuko tanaka,77r-84-1984,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_77r-84-1984.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_89a-1989.jpg,atsuko tanaka,89a-1989,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_89a-1989.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_93e-1993.jpg,atsuko tanaka,93e-1993,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_93e-1993.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_to-new-york-vancouver-2002.jpg,atsuko tanaka,to-new-york-vancouver-2002,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_to-new-york-vancouver-2002.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_untitled-1.jpg,atsuko tanaka,untitled-1,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_untitled-1.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_untitled-1961.jpg,atsuko tanaka,untitled-1961,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_untitled-1961.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_untitled-1963.jpg,atsuko tanaka,untitled-1963,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_untitled-1963.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_untitled-1964.jpg,atsuko tanaka,untitled-1964,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_untitled-1964.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_untitled-1976.jpg,atsuko tanaka,untitled-1976,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_untitled-1976.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_untitled-1999.jpg,atsuko tanaka,untitled-1999,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_untitled-1999.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_untitled-painted-with-akira-kanayama-1993.jpg,atsuko tanaka,untitled-painted-with-akira-kanayama-1993,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_untitled-painted-with-akira-kanayama-1993.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_untitled.jpg,atsuko tanaka,untitled,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_untitled.jpg,Abstract Expressionism,Abstract Expressionism
atsuko-tanaka_work-1992.jpg,atsuko tanaka,work-1992,2,train,./dataset/Abstract_Expressionism/atsuko-tanaka_work-1992.jpg,Abstract Expressionism,Abstract Expressionism
audrey-flack_abstract-expressionist-autumn-sky-1953.jpg,audrey flack,abstract-expressionist-autumn-sky-1953,2,train,./dataset/Abstract_Expressionism/audrey-flack_abstract-expressionist-autumn-sky-1953.jpg,Abstract Expressionism,Abstract Expressionism
audrey-flack_abstract-force-homage-to-franz-kline-1952.jpg,audrey flack,abstract-force-homage-to-franz-kline-1952,2,train,./dataset/Abstract_Expressionism/audrey-flack_abstract-force-homage-to-franz-kline-1952.jpg,Abstract Expressionism,Abstract Expressionism
audrey-flack_still-life-with-grapefruits-1954.jpg,audrey flack,still-life-with-grapefruits-1954,2,train,./dataset/Abstract_Expressionism/audrey-flack_still-life-with-grapefruits-1954.jpg,Abstract Expressionism,Abstract Expressionism
barnett-newman_the-blessing-1944.jpg,barnett newman,the-blessing-1944,2,train,./dataset/Abstract_Expressionism/barnett-newman_the-blessing-1944.jpg,Abstract Expressionism,Abstract Expressionism
barnett-newman_untitled-1945-1.jpg,barnett newman,untitled-1945-1,2,train,./dataset/Abstract_Expressionism/barnett-newman_untitled-1945-1.jpg,Abstract Expressionism,Abstract Expressionism
barnett-newman_untitled-1945.jpg,barnett newman,untitled-1945,2,train,./dataset/Abstract_Expressionism/barnett-newman_untitled-1945.jpg,Abstract Expressionism,Abstract Expressionism
barnett-newman_untitled-1946.jpg,barnett newman,untitled-1946,2,train,./dataset/Abstract_Expressionism/barnett-newman_untitled-1946.jpg,Abstract Expressionism,Abstract Expressionism
barnett-newman_untitled-red-yellow-and-green-forms-on-a-purple-ground.jpg,barnett newman,untitled-red-yellow-and-green-forms-on-a-purple-ground,2,train,./dataset/Abstract_Expressionism/barnett-newman_untitled-red-yellow-and-green-forms-on-a-purple-ground.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_cause-and-effect-iv-1973.jpg,basil beattie,cause-and-effect-iv-1973,2,train,./dataset/Abstract_Expressionism/basil-beattie_cause-and-effect-iv-1973.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_cause-and-effect-v-1973.jpg,basil beattie,cause-and-effect-v-1973,2,train,./dataset/Abstract_Expressionism/basil-beattie_cause-and-effect-v-1973.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_circus-1984.jpg,basil beattie,circus-1984,2,train,./dataset/Abstract_Expressionism/basil-beattie_circus-1984.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_city-1986.jpg,basil beattie,city-1986,2,train,./dataset/Abstract_Expressionism/basil-beattie_city-1986.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_imagine-if-1993.jpg,basil beattie,imagine-if-1993,2,train,./dataset/Abstract_Expressionism/basil-beattie_imagine-if-1993.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_jarrow-wine-1985.jpg,basil beattie,jarrow-wine-1985,2,train,./dataset/Abstract_Expressionism/basil-beattie_jarrow-wine-1985.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_loose-ends-1998.jpg,basil beattie,loose-ends-1998,2,train,./dataset/Abstract_Expressionism/basil-beattie_loose-ends-1998.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_never-before-2001.jpg,basil beattie,never-before-2001,2,train,./dataset/Abstract_Expressionism/basil-beattie_never-before-2001.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_the-difference-between-ii-2005.jpg,basil beattie,the-difference-between-ii-2005,2,train,./dataset/Abstract_Expressionism/basil-beattie_the-difference-between-ii-2005.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_untitled-drawing-2000.jpg,basil beattie,untitled-drawing-2000,2,train,./dataset/Abstract_Expressionism/basil-beattie_untitled-drawing-2000.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_untitled-drawing-2002-1.jpg,basil beattie,untitled-drawing-2002-1,2,train,./dataset/Abstract_Expressionism/basil-beattie_untitled-drawing-2002-1.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_untitled-drawing-2002-2.jpg,basil beattie,untitled-drawing-2002-2,2,train,./dataset/Abstract_Expressionism/basil-beattie_untitled-drawing-2002-2.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_untitled-drawing-2002.jpg,basil beattie,untitled-drawing-2002,2,train,./dataset/Abstract_Expressionism/basil-beattie_untitled-drawing-2002.jpg,Abstract Expressionism,Abstract Expressionism
basil-beattie_witness-v-1992.jpg,basil beattie,witness-v-1992,2,train,./dataset/Abstract_Expressionism/basil-beattie_witness-v-1992.jpg,Abstract Expressionism,Abstract Expressionism
basuki-abdullah_abstract-1.jpg,basuki abdullah,abstract-1,2,train,./dataset/Abstract_Expressionism/basuki-abdullah_abstract-1.jpg,Abstract Expressionism,Abstract Expressionism
basuki-abdullah_abstract.jpg,basuki abdullah,abstract,2,train,./dataset/Abstract_Expressionism/basuki-abdullah_abstract.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_aspen-colorado-1967.jpg,betty parsons,aspen-colorado-1967,2,train,./dataset/Abstract_Expressionism/betty-parsons_aspen-colorado-1967.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_eye-of-the-cross-1976.jpg,betty parsons,eye-of-the-cross-1976,2,train,./dataset/Abstract_Expressionism/betty-parsons_eye-of-the-cross-1976.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_going-up-1978.jpg,betty parsons,going-up-1978,2,train,./dataset/Abstract_Expressionism/betty-parsons_going-up-1978.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_gold-stopple-moonshot-1972.jpg,betty parsons,gold-stopple-moonshot-1972,2,train,./dataset/Abstract_Expressionism/betty-parsons_gold-stopple-moonshot-1972.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_indian-writhing-1977.jpg,betty parsons,indian-writhing-1977,2,train,./dataset/Abstract_Expressionism/betty-parsons_indian-writhing-1977.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_moonlight-maine.jpg,betty parsons,moonlight-maine,2,train,./dataset/Abstract_Expressionism/betty-parsons_moonlight-maine.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_st-martin-s-eye-of-the-road-1976.jpg,betty parsons,st-martin-s-eye-of-the-road-1976,2,train,./dataset/Abstract_Expressionism/betty-parsons_st-martin-s-eye-of-the-road-1976.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_summer-snow-1978.jpg,betty parsons,summer-snow-1978,2,train,./dataset/Abstract_Expressionism/betty-parsons_summer-snow-1978.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_the-moth-1969.jpg,betty parsons,the-moth-1969,2,train,./dataset/Abstract_Expressionism/betty-parsons_the-moth-1969.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_the-tower-1969.jpg,betty parsons,the-tower-1969,2,train,./dataset/Abstract_Expressionism/betty-parsons_the-tower-1969.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_totem-materia.jpg,betty parsons,totem-materia,2,train,./dataset/Abstract_Expressionism/betty-parsons_totem-materia.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled(1).jpg,betty parsons,untitled(1),2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled(1).jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled(2).jpg,betty parsons,untitled(2),2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled(2).jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-1950.jpg,betty parsons,untitled-1950,2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-1950.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-1953.jpg,betty parsons,untitled-1953,2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-1953.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-1971.jpg,betty parsons,untitled-1971,2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-1971.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-3.jpg,betty parsons,untitled-3,2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-3.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-abstraction(1).jpg,betty parsons,untitled-abstraction(1),2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-abstraction(1).jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-abstraction(2).jpg,betty parsons,untitled-abstraction(2),2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-abstraction(2).jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-abstraction(3).jpg,betty parsons,untitled-abstraction(3),2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-abstraction(3).jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-abstraction(4).jpg,betty parsons,untitled-abstraction(4),2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-abstraction(4).jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-abstraction(5).jpg,betty parsons,untitled-abstraction(5),2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-abstraction(5).jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-abstraction(6).jpg,betty parsons,untitled-abstraction(6),2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-abstraction(6).jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled-abstraction.jpg,betty parsons,untitled-abstraction,2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled-abstraction.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_untitled.jpg,betty parsons,untitled,2,train,./dataset/Abstract_Expressionism/betty-parsons_untitled.jpg,Abstract Expressionism,Abstract Expressionism
betty-parsons_yield-1975.jpg,betty parsons,yield-1975,2,train,./dataset/Abstract_Expressionism/betty-parsons_yield-1975.jpg,Abstract Expressionism,Abstract Expressionism
blinky-palermo_blau-auf-gr-n-1965.jpg,blinky palermo,blau-auf-gr-n-1965,2,train,./dataset/Abstract_Expressionism/blinky-palermo_blau-auf-gr-n-1965.jpg,Abstract Expressionism,Abstract Expressionism
blinky-palermo_coney-island-ii-1975.jpg,blinky palermo,coney-island-ii-1975,2,train,./dataset/Abstract_Expressionism/blinky-palermo_coney-island-ii-1975.jpg,Abstract Expressionism,Abstract Expressionism
blinky-palermo_komposition-mit-8-roten-rechtecken-composition-with-8-red-rectangles-1964.jpg,blinky palermo,komposition-mit-8-roten-rechtecken-composition-with-8-red-rectangles-1964,2,train,./dataset/Abstract_Expressionism/blinky-palermo_komposition-mit-8-roten-rechtecken-composition-with-8-red-rectangles-1964.jpg,Abstract Expressionism,Abstract Expressionism
blinky-palermo_ohne-titel-1977.jpg,blinky palermo,ohne-titel-1977,2,train,./dataset/Abstract_Expressionism/blinky-palermo_ohne-titel-1977.jpg,Abstract Expressionism,Abstract Expressionism
bradley-walker-tomlin_all-souls-night-1947.jpg,bradley walker tomlin,all-souls-night-1947,2,train,./dataset/Abstract_Expressionism/bradley-walker-tomlin_all-souls-night-1947.jpg,Abstract Expressionism,Abstract Expressionism
